Date,TempHighF,TempLowF,TempAvgF,DewPointAvgF,HumidityAvgPercent,sealevelpressure,VisibilityAvgMiles,PrecipitationSumInches,Events
8/15/2006,101,75.6,88.1,67.5,55.8,1015.7,9.7,0,
8/16/2006,103.3,75.2,88.8,67.6,55.1,1015.7,9.8,0,
8/17/2006,102.3,75.6,89.5,66,50.9,1015.6,9.9,0,
8/18/2006,100.3,78.7,89.5,66.7,49,1014.6,9.9,0,
8/19/2006,95.8,76.3,86.1,67.9,56.5,1014.5,9.9,0,
8/20/2006,100.4,76.1,87.4,67.9,56.1,1014.7,9.9,0,
8/21/2006,100.1,76.4,88.1,68.2,55.5,1016.4,9.9,0,
8/22/2006,99.4,75.8,87.9,67.7,55.1,1018.3,9.9,0.105,rain
8/23/2006,98.5,78.5,87.8,68,55,1016.4,9.9,0,
8/24/2006,101.5,75.4,88.4,67.3,54.2,1012,9.9,0,
8/25/2006,101,77.7,88.9,68.2,54,1010.5,9.9,0,
8/26/2006,102.1,79.7,89.1,69.2,56.2,1011.3,9.9,0,
8/27/2006,101.8,78.5,88.2,69.8,58.2,1012.9,9.9,0,
8/28/2006,94.9,78.9,84.5,69.7,62.7,1014.1,9.8,0,
8/29/2006,88,73.2,80.3,68.6,68.5,1015.9,9.7,0.167,rain
8/30/2006,93.8,73.5,82.1,60.2,50.5,1015.6,9.9,0,
8/31/2006,99.8,67.7,84.6,56.4,42.3,1014.3,9.9,0,
9/1/2006,100.2,72.2,87.7,59.8,43.3,1014,9.9,0,
9/2/2006,97,77.6,87.7,59.8,40.9,1014.7,9.9,0,
9/3/2006,92,76.5,83.9,64.8,54,1016.5,9.6,0,
9/4/2006,91.4,73.5,81.2,64.5,58.3,1017.3,8.3,0,
9/5/2006,80.1,69.4,72.8,65.3,78.4,1020.3,7,0.233,rain
9/6/2006,88.7,66.5,77.1,53.4,47.9,1018.5,9.9,0,
9/7/2006,91.3,66.2,78.5,53.8,44.4,1015.5,9.9,0,
9/8/2006,88.6,66.1,77.4,60,57.2,1015.3,9.5,0.071,rain
9/9/2006,84.6,70.1,76.1,65.9,71.9,1014.7,8.6,0.004,rain
9/10/2006,95,71.9,81.3,68.1,68.2,1013.1,7.7,0.009,rain
9/11/2006,88.2,72.6,77.3,69.8,78.6,1015,9.4,0.372,rain
9/12/2006,92.2,70.7,78.8,68.6,73.9,1016.2,9.3,0.015,rain
9/13/2006,90.1,70,78.1,57.9,54.2,1015.4,9.9,0,
9/14/2006,94.7,61.4,79.2,56.2,48.2,1012.9,9.9,0,
9/15/2006,96,75.6,84.2,70.6,66.1,1012.9,9.7,0.015,rain
9/16/2006,96.9,79.1,86.1,72.1,65.2,1012.2,9.9,0,
9/17/2006,88.6,74.2,81.9,72.1,73.1,1010.3,9.9,0.1,rain
9/18/2006,87.3,67.4,75,62.2,69,1012.8,8.8,1.014,rain
9/19/2006,88.2,61,74.1,47.8,42.8,1018.7,9.9,0,
9/20/2006,88.9,58.2,74.2,50.2,48.6,1016.3,9.9,0,
9/21/2006,92.9,63.9,78.8,64.8,64.9,1007.4,9.8,0,
9/22/2006,95.3,79.1,85,72.2,67.5,1005.3,9.9,0,
9/23/2006,95.8,75.2,82.9,72.2,71.8,1009.3,9.7,0.921,rain
9/24/2006,81.1,68.4,73.3,49.7,44.4,1019,9.9,0,
9/25/2006,83.9,59.5,71.2,49.1,48,1022.4,9.9,0,
9/26/2006,88.2,59.3,73.6,49.7,47.4,1020.6,9.9,0,
9/27/2006,92.7,62.2,77.3,56.6,51.5,1015.5,9.9,0,
9/28/2006,85.4,70.7,77.4,53.9,48.2,1017,9.9,0,
9/29/2006,89.4,64.7,76.1,51.3,42.5,1016.8,9.9,0,
9/30/2006,92.9,70.3,80.4,65.2,63.2,1015.6,9.8,0,
10/1/2006,91.5,71.7,80.2,66.3,65.8,1018.3,9.5,0,
10/2/2006,92.7,71.7,80.7,65.3,64.2,1019.6,9.6,0,
10/3/2006,92.6,70.3,80.1,64.7,63.9,1019.8,8.5,0,
10/4/2006,91,68.6,78.6,63.5,63.9,1020.6,8.8,0,
10/5/2006,92.9,67.6,79.9,60.4,54.5,1021.2,9.8,0,
10/6/2006,93.4,70,80.7,60.4,52.6,1020.9,9.9,0,
10/7/2006,86.3,67.4,75.7,56.8,52.9,1019.9,9.9,0,
10/8/2006,86.3,60.9,73.2,49.9,47.1,1018.5,9.9,0,
10/9/2006,89.1,59.3,74.7,56.5,54.8,1016.9,9.9,0,
10/10/2006,75.8,64.6,70.1,67.5,91.6,1014.1,7.5,1.355,rain
10/11/2006,84.1,59.3,71.1,61.4,74.5,1012.3,9,0,
10/12/2006,89.7,62.5,73.9,63.8,71.8,1011,9.4,0.055,rain
10/13/2006,77.6,56.5,65.8,51.9,61.7,1015.7,9.9,0,
10/14/2006,79.7,65.5,71.7,59.3,65.1,1015.5,9.7,0.001,rain
10/15/2006,80,69.6,73.7,69.6,87.3,1006.8,7.7,0.154,rain
10/16/2006,81.2,68.2,74.6,68.1,81.6,999.8,7.9,1.058,rain
10/17/2006,90.8,61,75.4,58.7,61.1,1005.7,9.9,0,
10/18/2006,88.5,60,77.1,69.1,77.8,1008.5,8,0.76,rain
10/19/2006,69.6,53.7,60.1,45.1,61.3,1015,9.7,0.136,rain
10/20/2006,74,45.6,59.9,43,57.1,1014.5,9.9,0,
10/21/2006,87.7,59.1,71.1,55.5,59.2,1011.4,9.9,0,
10/22/2006,66.1,47.2,57.2,37.6,49.6,1023.4,9.9,0,
10/23/2006,70.9,45.3,57.6,35.3,45.6,1025.5,9.9,0,
10/24/2006,72.1,52.2,63,50.7,64.6,1020.6,9.9,0.003,rain
10/25/2006,72.8,66.4,69.4,65.2,86.9,1014.1,6.3,1.339,rain
10/26/2006,87.1,72.8,77.7,70,78.5,1010.3,8,0,
10/27/2006,74.3,58.1,66.5,38.8,37.4,1016.4,9.9,0.111,rain
10/28/2006,76.7,51.1,62.2,39,44.5,1022.7,9.8,0,
10/29/2006,79.1,48.3,64,42.5,49.6,1018.1,9.9,0,
10/30/2006,80,57.6,68.4,57.5,70.3,1012.9,9.9,0.003,rain
10/31/2006,84.5,60.3,71.5,57,63.2,1014.5,9.9,0,
11/1/2006,62.7,54.6,57.9,40.1,51.7,1020.1,9.9,0.015,rain
11/2/2006,64.1,50,56,37.2,50.1,1026.8,9.9,0,
11/3/2006,64.2,43.9,53.3,34.2,49.5,1027.5,9.9,0,
11/4/2006,64.8,52.8,58.8,49.3,71.1,1022.4,9.9,0,
11/5/2006,73.2,62.9,66.8,62.5,86.4,1018.6,7,0.004,rain
11/6/2006,81.4,57.3,67.6,60.9,80.9,1016.1,7.9,0.006,rain
11/7/2006,80.5,52.3,64,50.6,66.7,1015.9,7.5,0,
11/8/2006,85.3,54.5,69.3,54.9,62.4,1009.5,9.9,0,
11/9/2006,87.2,67.8,76.9,66.5,71.7,1006.9,8.3,0,
11/10/2006,89.1,62.8,77.8,61.4,60.2,1011.8,9.6,0,
11/11/2006,65.7,48.1,56.7,34.3,44.1,1025.2,9.9,0,
11/12/2006,71.4,40.5,57.3,43.1,60.7,1020,9.9,0,
11/13/2006,75.8,61.3,67,51.9,61,1016.5,9.9,0,
11/14/2006,84.2,64.5,73.2,59.7,63.9,1005.8,9.6,0,
11/15/2006,72.9,52.7,62.7,30.2,30.6,1010.7,9.7,0.138,rain
11/16/2006,66.8,44.3,54,21.1,29.6,1018,9.9,0,
11/17/2006,74.4,38.6,55.3,26.7,38.1,1016.4,9.9,0,
11/18/2006,74.6,44.1,58.6,41.9,56.4,1021.2,9.9,0,
11/19/2006,70,47.1,56.8,34.8,48.2,1027.6,9.9,0,
11/20/2006,64.8,42.4,52.1,30.8,46.9,1031.8,9.9,0,
11/21/2006,68.6,36.3,51.2,30.1,48.4,1029.9,9.9,0,
11/22/2006,74,42.9,58,41.1,56.7,1023.7,9.9,0,
11/23/2006,79.5,48.1,62.9,49.1,64.6,1020.8,9.3,0,
11/24/2006,77.1,50.8,63.3,52.2,70.2,1019.5,8.3,0,
11/25/2006,76.5,54,64.1,52.7,69.2,1018.6,9.2,0,
11/26/2006,77.8,59.9,67.2,55,67.7,1018.9,8.5,0,
11/27/2006,77.3,64.8,69.5,61.9,77.6,1017.2,9.3,0.015,rain
11/28/2006,80.8,65,71.4,62.3,74.3,1013.9,9.4,0,
11/29/2006,79.7,71.6,74.1,65.1,73.9,1010.9,9.8,0.032,rain
11/30/2006,71.9,33.4,42.1,32.2,69.5,1019.6,9.2,1.079,rain
12/1/2006,56.2,29.8,42.7,24.8,51.6,1025.8,9.9,0,
12/2/2006,57.6,36.3,46.4,29.2,53.7,1026.4,9.9,0,
12/3/2006,52.5,37.7,43.5,24.7,48.8,1035.5,9.9,0,
12/4/2006,52.6,29.8,40.4,19.2,44.5,1037.1,9.9,0,
12/5/2006,61.3,33,47.9,27.7,48.1,1028.1,9.9,0,
12/6/2006,72.6,55.7,62.1,46.4,56.8,1021.4,9.9,0,
12/7/2006,57.6,41,52.9,31.3,44.8,1032,9.9,0,
12/8/2006,44.6,30.6,38.5,10.4,31.4,1037.8,9.9,0,
12/9/2006,53.6,40.6,46.7,19.8,34.6,1030.4,9.9,0,
12/10/2006,55.1,46.8,51.1,44.6,79.7,1023.9,5,0.038,rain
12/11/2006,70.5,55.1,61.5,55.6,81.5,1020.7,7.1,0,
12/12/2006,74,44.1,58.2,38.3,56,1022.2,9.8,0,
12/13/2006,75.6,41.4,56.1,32.8,45.6,1021.6,9.9,0,
12/14/2006,75.4,45.3,59.7,49,68.5,1017.4,9.7,0.146,rain
12/15/2006,75.8,53.4,62.8,55.4,78.5,1014.5,6.2,0,
12/16/2006,79.7,59.8,68.3,57.3,70.1,1014.3,9.4,0,
12/17/2006,79,65.6,70.9,59.4,68.6,1017.3,9.8,0,
12/18/2006,79,64.3,70.1,61.6,75.8,1020.8,9,0,
12/19/2006,69.7,65.6,66.5,62.2,86.2,1021.2,5.6,0.015,rain
12/20/2006,66.7,51.9,60,53.5,79.6,1014.8,7,0.092,rain
12/21/2006,65.7,43.5,52.7,40.3,67,1016.5,9.9,0.002,rain
12/22/2006,62.7,39.5,49.9,31,50.9,1018.7,9.9,0,
12/23/2006,54.7,37.2,45.6,36.6,72.2,1021.6,8.4,1.381,rain
12/24/2006,47,44.4,45.7,42.5,88.4,1018.4,6.2,0.95,rain
12/25/2006,53.9,38.9,46,30.4,59.1,1020.1,9.2,0.02,rain
12/26/2006,59.9,32.8,44.6,24.3,47.9,1023.6,9.9,0,
12/27/2006,66.8,34.1,50.5,35.1,58.7,1018.2,9.9,0,
12/28/2006,71.8,51,61.4,52.7,74.6,1011.5,9.9,0.009,rain
12/29/2006,71.4,53.5,64.1,58.8,83.2,1012,8.8,1.059,rain
12/30/2006,56,45.3,51.2,45,80.2,1016.5,9.3,0.489,rain
12/31/2006,59.4,41.3,49.5,34.7,60.9,1021.5,9.5,0,
1/1/2007,56.7,37.3,44.9,27.8,52.1,1026.3,9.9,0,
1/2/2007,53.6,34.5,44.6,31,60.3,1027,9.9,0,
1/3/2007,52.3,46.8,49.2,38.4,67.2,1023.1,8.7,0.621,rain
1/4/2007,65.5,46.3,53.2,46.4,78.9,1011.6,8.2,0.472,rain
1/5/2007,78.9,49,60.3,48,67.7,1007.8,8.7,0,
1/6/2007,54.8,46.3,49.3,43.4,80.3,1017.1,8.2,0.017,rain
1/7/2007,60.8,44.7,51.6,35,56.6,1022.6,9.8,0,
1/8/2007,64.5,34.6,48.1,26.9,46.3,1027.1,9.9,0,
1/9/2007,63.8,37.7,49.6,31.7,53.3,1031.9,9.9,0,
1/10/2007,67.8,35.4,52.5,38.8,62.1,1025.2,9.9,0,
1/11/2007,69.2,54.8,62.2,54.6,76.6,1018.8,9.9,0,
1/12/2007,73,63.6,67.7,62.2,82.7,1018.2,8.8,0.047,rain
1/13/2007,68.8,37.3,48,45.3,90.1,1019.3,5.3,4.016,rain
1/14/2007,41.1,36.2,38.3,35.6,90.1,1018.9,5.2,0.232,rain
1/15/2007,35.9,29.9,32.4,27.3,81.3,1028.1,9.2,0.561,rain
1/16/2007,30.8,29,29.7,23.3,76.7,1035.4,8.6,0.474,rain
1/17/2007,32.1,29.2,30.9,27.2,86,1033.1,7.3,0.178,rain
1/18/2007,40.9,32.1,36.4,33.2,88.2,1028.5,3.2,0.069,rain
1/19/2007,44.6,38.9,41.2,35,78.9,1028.8,6.9,0.02,rain
1/20/2007,42.4,38,40.1,37.3,89.9,1019.3,3.1,0.24,rain
1/21/2007,65,33.4,46.9,37,72.5,1015,7,0,
1/22/2007,48.3,38,43.1,31.5,63.6,1022.7,9.9,0,
1/23/2007,43,38.9,41.6,33.1,71.9,1023.5,8.9,0.117,rain
1/24/2007,47.9,41,44.1,39,82.5,1025.3,8.6,0.479,rain
1/25/2007,63.1,37.4,47.8,36,66.7,1028.1,9.9,0,
1/26/2007,62.6,35.2,49.6,37,65.5,1022,9.9,0,
1/27/2007,68.1,44.9,56.5,43.8,66,1016.8,8.8,0,
1/28/2007,52.5,35.6,42.8,25.2,51,1027.8,9.9,0,
1/29/2007,52.1,30.9,42.3,30.4,64.5,1023.8,9.9,0,
1/30/2007,57.5,43.9,50.3,38.6,66.4,1023,8,0.003,rain
1/31/2007,50.9,36,43.5,30.4,59.9,1017.3,9.9,0,
2/1/2007,55.3,44.8,48.3,43.7,84.2,1009.2,5.5,0.046,rain
2/2/2007,46.1,35.5,41,31.8,70.2,1019.6,9.8,0,
2/3/2007,52.5,27.5,39.6,26.7,63,1026.4,8.3,0,
2/4/2007,66.6,31.7,49.4,35.3,60.7,1026.8,9.8,0,
2/5/2007,67.6,39.6,53.5,40.9,65.2,1029,9.5,0.134,rain
2/6/2007,69.9,40.7,55.5,42.5,63.7,1025.7,9.9,0,
2/7/2007,75.4,50.5,62.2,52.8,73.1,1019.3,9.3,0,
2/8/2007,62.9,46.7,54.3,47.6,78.4,1021,5.7,0.035,rain
2/9/2007,50,43,46,37.6,72.8,1023.6,6.1,0,
2/10/2007,52.7,40.7,45.7,33.5,63,1025.8,8.8,0,
2/11/2007,50.1,43.9,46.9,40,77.3,1021.8,6.5,0,
2/12/2007,64.8,48.8,56,51.5,85.6,1011.9,5.4,0.043,rain
2/13/2007,56.5,37.1,50.4,36.5,60.2,1015.1,9.9,0,
2/14/2007,41.9,30.6,35,22.1,59.3,1022.8,9.9,0,
2/15/2007,44,29,34.7,19.5,54.6,1027.9,9.9,0,
2/16/2007,55.3,23.5,38.7,19.6,48.1,1025.4,9.9,0,
2/17/2007,65,37.5,50.9,25.3,40.9,1024.7,9.9,0,
2/18/2007,64.5,33.6,50,24,39.5,1028.8,9.9,0,
2/19/2007,74.9,40.6,58.2,42,56.9,1016.6,9.9,0,
2/20/2007,70.3,58.7,63.4,54.1,72.9,1012.7,9.8,0,
2/21/2007,81.6,52.2,65.4,38.5,45.2,1016.3,9.9,0,
2/22/2007,81.6,41.9,63,42.6,50.1,1019.4,9.9,0,
2/23/2007,70,61.7,65.9,59.9,81.1,1013.3,9.3,0.015,rain
2/24/2007,74.9,54.1,68.3,37,43.2,1006.4,9.6,0.003,rain
2/25/2007,70.2,45.2,57.3,24.2,29.4,1014.7,9.9,0,
2/26/2007,85,51.6,65.6,33.5,32.7,1009.1,9.9,0,
2/27/2007,82.1,51.5,65.6,51.7,63.4,1010.7,8.2,0,
2/28/2007,77.1,65.2,70.3,60.9,72.8,1005.6,8.7,0,
3/1/2007,70,46.6,64.1,31.8,38.1,1006.7,8.8,0.054,rain
3/2/2007,71.6,38.6,54.8,22.1,33.2,1012.3,9.9,0,
3/3/2007,61.7,41,51,18.3,29.6,1021.6,9.9,0,
3/4/2007,61.7,35.3,47.5,13.8,27.7,1032.4,9.9,0,
3/5/2007,69.9,34.6,51.5,19.6,33.9,1030.6,9.9,0,
3/6/2007,72.3,39.1,56.1,29.7,39.2,1026.1,9.9,0,
3/7/2007,75.4,44.5,60.9,46.2,61.2,1021.3,9.7,0,
3/8/2007,76.6,47.9,63.6,48,60.2,1019.1,9.9,0,
3/9/2007,80.4,59.1,67.3,54.6,66.2,1017.6,9.3,0,
3/10/2007,82.9,59.7,69.9,56.9,66.7,1018.5,8.4,0,
3/11/2007,68.3,58.6,64.3,58.6,81.9,1018.2,7.5,0.61,rain
3/12/2007,76.3,58.7,66.6,58.1,75.7,1018.4,8.7,1.873,rain
3/13/2007,70.2,59.1,64,60.2,87.5,1019.1,6.7,1.255,rain
3/14/2007,62.9,55.3,59.5,56.3,89.2,1012.9,6.5,0.018,rain
3/15/2007,78,50.4,62.9,55.6,79,1014.3,7.2,0,
3/16/2007,70,55.2,62,49.4,64.9,1023.1,9.9,0,
3/17/2007,73.8,46.1,59.7,47.6,65.9,1022.5,9.8,0,
3/18/2007,76.8,62.6,67.4,59.3,76.1,1018,9.1,0,
3/19/2007,77.6,65.9,69.5,60.2,73.5,1017.8,9.8,0,
3/20/2007,74.4,65.9,69.5,61.2,75.6,1020.5,9.7,0,
3/21/2007,78.1,68,71.8,62.7,74,1019.3,9.1,0,
3/22/2007,73.3,66.6,69.1,63.5,82.6,1018.9,8.4,0.074,rain
3/23/2007,75.8,66.1,70.3,62.9,78,1017.8,9.5,0,
3/24/2007,81.3,65.9,72.1,59.2,65.6,1019.2,9.9,0,
3/25/2007,75.3,65.5,69.7,63.7,81.7,1020.9,9.7,0.206,rain
3/26/2007,70.2,61.1,66.3,62.4,87.5,1015.7,8.1,1.424,rain
3/27/2007,79.7,61,69.4,62.7,80.7,1014.4,6.2,0,
3/28/2007,80,66.6,72.7,63.3,73.6,1013.4,9.8,0,
3/29/2007,75.5,69.8,72,66.1,81.7,1014.1,9.2,0.097,rain
3/30/2007,71.2,68.4,70.1,65.5,85.5,1014.4,7,0.465,rain
3/31/2007,77.1,57.8,67.3,52,62.2,1013.1,9.5,0.141,rain
4/1/2007,83.1,51.7,66.7,51.7,62.9,1014.3,9.9,0,
4/2/2007,82.8,65.3,74,65.3,75.4,1015.3,8.9,0,
4/3/2007,82.3,67.4,74.2,66,76.6,1014.8,9.2,0,
4/4/2007,72.7,59.3,66.3,52,62,1020.2,9,0.422,rain
4/5/2007,70.7,54.3,61.4,39.7,45.8,1021.9,9.9,0,
4/6/2007,68.6,52.4,59.1,40.8,51.6,1022.7,9.9,0.111,rain
4/7/2007,52,34.1,40.1,32.4,76,1026.4,7.1,0.645,rain
4/8/2007,50.5,34.7,42.2,32.9,71.1,1023.8,9.2,0.148,rain
4/9/2007,59.5,46.1,52.5,42.5,68.7,1016.7,9.9,0,
4/10/2007,74.7,55.8,62.4,55.8,80.1,1006,7,0.03,rain
4/11/2007,79.6,57.2,67.4,46.2,52.1,1007.9,9.9,0,
4/12/2007,80.6,51,65.7,48.4,56.6,1012.2,9.9,0,
4/13/2007,82.1,60.8,72.4,64.4,76.5,1007,7.9,0.076,rain
4/14/2007,61.5,49.6,56.5,43.2,62.8,1015.7,9.8,0.2,rain
4/15/2007,73,43,57.3,37.2,52.1,1021.9,9.9,0,
4/16/2007,71.4,44.1,59.2,46.2,63.7,1020.1,9.9,0,
4/17/2007,66.9,58.1,62.1,57.3,84.6,1012.2,6.7,0.763,rain
4/18/2007,76.8,53.2,64.3,52.3,68.1,1012,9.7,0,
4/19/2007,77.5,51.5,65.4,55,71.1,1012.9,9.2,0,
4/20/2007,77.9,63.2,69.6,58.2,68.7,1016.1,8.7,0,
4/21/2007,76.1,60.4,68.5,59.7,74.5,1016.2,7.9,0,
4/22/2007,71.6,65.7,68.6,63.4,83.6,1016.2,7.2,0,
4/23/2007,75.8,67.7,71.7,65.7,81.5,1016.9,7.2,0,
4/24/2007,75.1,70.1,72.9,67.1,82.2,1012.1,6.9,0.146,rain
4/25/2007,81.7,62.2,71.4,54.3,60.5,1010.9,9.3,0.339,rain
4/26/2007,81.1,51.8,66.2,48.8,56.6,1015,9.9,0,
4/27/2007,78.8,60.5,69.2,56.6,65.3,1016.6,9.9,0,
4/28/2007,84.1,63.6,72.8,61.9,70.4,1020.5,9.7,0,
4/29/2007,83,69.5,75.5,66.2,73.9,1020.4,8.7,0,
4/30/2007,73.5,65.5,68.6,63.7,84.4,1016.6,9.6,0.237,rain
5/1/2007,81.8,68.3,73.9,68.8,84.2,1011.3,7.6,0.096,rain
5/2/2007,79.9,62.6,72.9,66.4,80.8,1009.9,8.3,1.327,rain
5/3/2007,81.6,60.6,70.8,65.3,83.5,1009.8,7.4,0.334,rain
5/4/2007,83,70.1,75.9,70,82.5,1009.3,5.3,0,
5/5/2007,80.9,73.8,77.1,70.5,80.3,1006.6,8.1,0,
5/6/2007,84.1,74.9,78.5,70.6,77.1,1009.2,9.3,0.003,rain
5/7/2007,83.9,73.8,78.6,68.6,72.2,1015.7,9.4,0,
5/8/2007,84.1,70.5,76.6,65.7,70.5,1016.8,9.5,0,
5/9/2007,82.3,66.2,74.7,63.1,69.1,1016.1,7.3,0.085,rain
5/10/2007,81.1,61.5,71.2,59.7,69.4,1013.8,9.9,0.162,rain
5/11/2007,83.6,61.7,72.5,59.4,65.7,1015.5,9.8,0,
5/12/2007,88.2,63.2,75.5,60.5,63.2,1017.6,8.6,0,
5/13/2007,88.7,65.6,77.2,61.3,60.8,1018.3,9.6,0,
5/14/2007,89.2,64.9,77.4,62.3,62.3,1017.6,9.6,0,
5/15/2007,88.5,64,76.8,61.4,61.1,1017.3,9.1,0,
5/16/2007,81.6,65,73.3,58,61.7,1020.1,9.2,0.819,rain
5/17/2007,78.8,60,69.8,52.4,55.6,1021.7,9.9,0,
5/18/2007,80,61.5,71.5,50.7,49.6,1021.7,9.9,0,
5/19/2007,80.8,62.8,72.8,54.6,54.8,1021.1,9.8,0,
5/20/2007,79.5,65.9,72.5,57.9,61,1018.5,9.9,0,
5/21/2007,75.7,66.6,71.5,63.1,74.8,1014.9,9,0.096,rain
5/22/2007,82.1,63.8,73.6,65.7,77.2,1012.4,8.7,0.364,rain
5/23/2007,84.9,71.7,77.7,68.4,74.1,1014.6,8.7,0.132,rain
5/24/2007,86.3,65.9,76.4,69.1,78.7,1017.6,9,0.673,rain
5/25/2007,73.9,65.9,69.6,65.3,86.5,1018.8,7.2,0.209,rain
5/26/2007,80.3,68.1,73,66.2,79.8,1016.8,9.5,0.201,rain
5/27/2007,80.6,66.9,72,66.1,82.3,1015.8,9,0.085,rain
5/28/2007,82.8,66.2,72.2,66.6,83.7,1014.8,8.1,2.173,rain
5/29/2007,86.1,70,76.7,68,75.7,1013.7,9.8,0,
5/30/2007,88,72.8,79.5,69.5,72.8,1013.2,9.9,0,
5/31/2007,86.9,70.5,78,68.1,72.8,1015,9.7,0.054,rain
6/1/2007,88,72.8,79.3,68.4,70.8,1011.9,9.7,0,
6/2/2007,88.6,71.6,79.1,67.4,69.2,1012,8.8,0,
6/3/2007,90.2,67.8,79,68.7,72.8,1011.3,9.1,1.31,rain
6/4/2007,88.5,65.9,75,65.6,74.6,1012,9.8,0.378,rain
6/5/2007,88.5,67.9,77.3,65.4,69.4,1012.5,9.9,0,
6/6/2007,88.3,67.3,77.4,67.6,73.4,1009.3,9.2,0,
6/7/2007,89.9,75.6,82.3,72.1,72.2,1006.9,8.8,0,
6/8/2007,92,78.8,84.7,73.9,71.4,1013.8,8.9,0,
6/9/2007,91.1,77.6,83.6,71.9,69.6,1017,9.1,0,
6/10/2007,91.8,73.8,82.7,71.5,70.6,1014.5,9,0,
6/11/2007,91.1,70.7,81.5,68.5,66.9,1013.9,9.5,0,
6/12/2007,90.8,73.3,81.5,68.8,67.2,1014.8,9.8,0,
6/13/2007,92.7,72.8,83,67.4,62.3,1012.4,9.9,0,
6/14/2007,91.7,71.6,79.9,68.3,69.7,1011.1,9.7,0.203,rain
6/15/2007,89.6,70.7,78.8,67.9,71.7,1011.3,9.4,0.002,rain
6/16/2007,83.5,68.1,76.1,68.2,77.4,1013.4,9.4,0.393,rain
6/17/2007,87.1,71,77.9,70.9,79.9,1013,9.6,0.633,rain
6/18/2007,91.8,75.6,82.8,71.5,70.3,1011.2,9.8,0,
6/19/2007,93.4,78.6,84.9,73,68.9,1014.7,9.9,0,
6/20/2007,80.6,68.9,76.4,71,83.7,1018.6,8.7,1.149,rain
6/21/2007,82.4,72.7,77,70.5,81,1018.5,9.3,0.518,rain
6/22/2007,83,72.4,76.1,70.2,82.5,1017.1,9.7,0.135,rain
6/23/2007,85.4,70.8,74.9,68.4,81.4,1014.4,8.6,0.084,rain
6/24/2007,88.2,69.6,77.4,68.4,75.1,1013.7,9.8,0,
6/25/2007,81.6,74,77,72.8,86.9,1016,9,0.795,rain
6/26/2007,89,76.8,81.3,74.1,79.7,1017,8.1,0.314,rain
6/27/2007,88,74.7,80.7,71.4,74.4,1015.7,8.6,0.248,rain
6/28/2007,83.3,73.9,77.2,71,81.9,1014.8,8.7,0.131,rain
6/29/2007,89.6,72.6,80.6,68.9,69.3,1014.9,9.9,0,
6/30/2007,90.4,73.8,81.3,71.1,72.7,1015.4,9.4,0.003,rain
7/1/2007,89.5,73.8,78.5,71.2,79.1,1015.9,9.5,0.072,rain
7/2/2007,86.4,73.6,78.2,71.1,79.9,1016.3,8.9,0.166,rain
7/3/2007,82.1,73.3,75.8,72.1,88.7,1016,8.2,0.823,rain
7/4/2007,79.9,71.2,74.9,70.3,85.9,1015.2,9.2,0.085,rain
7/5/2007,83.6,72.8,76.6,71.1,83.6,1014.7,9.3,0.121,rain
7/6/2007,87.5,73.1,78.5,71.1,79.4,1016.6,9.2,0.423,rain
7/7/2007,89.2,71.5,78.5,71.1,79.4,1016.1,9.4,0.338,rain
7/8/2007,88.7,74,80.2,72.2,77.5,1013.3,9.4,0.082,rain
7/9/2007,89,76.6,81.8,73.5,77,1012.8,9.1,0,
7/10/2007,92,76.8,83.4,71.8,69.4,1014.7,9.7,0,
7/11/2007,92.5,75.9,83.2,71.4,69,1018.1,9.4,0,
7/12/2007,92.5,75.6,83.7,72.4,70.1,1018,9.6,0,
7/13/2007,92.4,74.5,82.7,71,69.5,1016.3,9.8,0,
7/14/2007,85.6,76.5,80.2,72.8,78.8,1014.5,9.3,0.176,rain
7/15/2007,92.1,73.7,81.4,70.4,71.3,1013.5,9.1,0.152,rain
7/16/2007,91.5,72.1,80.3,69.8,72.3,1014.5,9.4,0,
7/17/2007,83.6,75.3,78.7,71.6,79.4,1016.6,9.5,0.798,rain
7/18/2007,84.1,69.9,74.1,68.8,84,1018.5,9.5,0.408,rain
7/19/2007,84.1,71.8,77.6,70.9,80.4,1016.9,9.9,0,
7/20/2007,76.5,72.8,74.6,71.1,88.8,1016.6,8.6,1.083,rain
7/21/2007,85.5,73.8,78.1,72.3,83.2,1017.8,8.3,1.637,rain
7/22/2007,89.6,72.6,80.1,70.3,74,1018.7,8.8,0,
7/23/2007,91.1,73.1,79.9,71,76.1,1016.7,8.7,0.37,rain
7/24/2007,87.5,72.6,76.8,70,80.3,1014.7,8.7,0.025,rain
7/25/2007,78.9,69.6,73.2,68.9,86.7,1016,7.7,0.349,rain
7/26/2007,85.5,70.1,75.1,70,84.9,1016.4,8.5,1.48,rain
7/27/2007,83.9,72.8,76.9,71.5,83.6,1014.8,8.8,0.493,rain
7/28/2007,89.6,74.4,80.3,72,77.3,1012.3,9.4,0.001,rain
7/29/2007,91.4,73.8,80.5,73.2,79.5,1011.6,9.5,0.1,rain
7/30/2007,91.8,75.6,82,73.1,76.2,1013.4,8.6,0.004,rain
7/31/2007,91.8,75.6,82.9,71.7,70.9,1014.3,9.1,0,
8/1/2007,92.9,75.6,83.7,72.4,70.7,1013.1,9.2,0.138,rain
8/2/2007,94.2,75.4,80.5,71.9,76.3,1014.1,9.5,0.006,rain
8/3/2007,92.2,71.9,81.4,71.1,73,1016.2,9,0.023,rain
